"","gene_id","NK1.count.txt","NK2.count.txt","T4.count.txt","T5.count.txt","T6.count.txt","symbols"
"35526","ENSG00000240457",2,1,2,2,0,"RN7SL472P"
"35527","ENSG00000240458",1,0,0,1,0,NA
"35528","ENSG00000240459",0,3,1,0,0,NA
"35529","ENSG00000240463",6,8,12,4,4,NA
"35530","ENSG00000240470",0,1,0,2,0,"RN7SL346P"
"35531","ENSG00000240471",2,2,2,1,0,NA
"35532","ENSG00000240474",4,1,2,0,0,"RN7SL116P"
"35533","ENSG00000240476",3,5,1,1,0,NA
"35534","ENSG00000240477",6,1,3,0,0,NA
"35535","ENSG00000240478",6,1,1,0,0,NA
"35536","ENSG00000240480",2,1,0,3,0,"RPL29P2"
"35537","ENSG00000240481",1,0,4,0,0,"RN7SL38P"
"35538","ENSG00000240484",0,0,0,0,0,"RPL31P6"
"35539","ENSG00000240486",0,0,0,0,0,"RPL23AP54"
"35540","ENSG00000240487",2,4,2,0,0,"FAM214BP1"
"35541","ENSG00000240489",4,5,14,49,22,NA
"35542","ENSG00000240490",0,3,0,1,0,NA
"35543","ENSG00000240494",1,0,0,0,0,"RPS12P28"
"35544","ENSG00000240497",6,5,2,1,0,NA
"35545","ENSG00000240498",90,182,187,54,80,"CDKN2B-AS1"
"35546","ENSG00000240499",14,3,1,2,0,NA
"35547","ENSG00000240502",0,0,0,1,0,"RN7SL837P"
"35548","ENSG00000240505",5,4,2,2,0,"TNFRSF13B"
"35549","ENSG00000240509",0,3,1,1,1,"RPL34P18"
"35550","ENSG00000240511",2,0,0,1,0,"MED28P2"
"35551","ENSG00000240513",0,0,0,0,0,NA
"35552","ENSG00000240518",2,5,0,2,0,"RPL36P11"
"35553","ENSG00000240519",0,0,0,0,0,"RPLP1P9"
"35554","ENSG00000240520",2,3,3,5,2,NA
"35555","ENSG00000240521",23,10,7,1,0,NA
"35556","ENSG00000240522",2,0,1,0,0,"RPL7AP10"
"35557","ENSG00000240527",0,4,0,0,0,NA
"35558","ENSG00000240531",0,7,1,1,3,"RPL21P123"
"35559","ENSG00000240533",3,1,0,0,0,"RN7SL69P"
"35560","ENSG00000240534",2,1,0,1,0,"RPL34P17"
"35561","ENSG00000240535",14,6,4,2,1,NA
"35562","ENSG00000240540",9,0,6,17,5,"RPL3P9"
"35563","ENSG00000240541",4,0,4,0,0,"TM4SF1-AS1"
"35564","ENSG00000240542",1,1,0,0,0,"KRTAP9-1"
"35565","ENSG00000240545",0,2,1,0,0,"RN7SL492P"
"35566","ENSG00000240549",2,1,1,1,0,"THOC7-AS1"
"35567","ENSG00000240553",2,0,2,0,1,NA
"35568","ENSG00000240554",0,0,0,0,0,"RPL7AP58"
"35569","ENSG00000240562",1,1,0,0,0,NA
"35570","ENSG00000240563",49,126,48,20,52,"L1TD1"
"35571","ENSG00000240566",0,0,0,0,0,NA
"35572","ENSG00000240567",3,2,5,3,1,"LINC02067"
"35573","ENSG00000240568",1,0,0,0,0,NA
"35574","ENSG00000240571",1,2,0,0,1,NA
"35575","ENSG00000240572",0,0,0,0,2,NA
"35576","ENSG00000240573",0,0,2,0,0,NA
"35577","ENSG00000240577",1,1,4,1,0,"RN7SL445P"
"35578","ENSG00000240578",0,1,0,0,0,"TRBV22-1"
"35579","ENSG00000240579",1,0,0,0,0,NA
"35580","ENSG00000240583",105,459,151,82,1487,"AQP1"
"35581","ENSG00000240584",1,0,0,2,0,"RN7SL547P"
"35582","ENSG00000240589",3,1,2,4,1,"RN7SL258P"
"35583","ENSG00000240590",2,1,1,4,0,"RPSAP48"
"35584","ENSG00000240591",8,14,11,1,9,NA
"35585","ENSG00000240596",0,1,1,0,1,"KCNAB1-AS2"
"35586","ENSG00000240601",0,0,0,2,0,"RPL9P15"
"35587","ENSG00000240602",0,4,6,2,15,"AADACP1"
"35588","ENSG00000240606",2,4,0,0,0,"RN7SL564P"
"35589","ENSG00000240611",3,1,0,0,0,"RPL6P15"
"35590","ENSG00000240613",0,1,0,0,1,"RN7SL98P"
"35591","ENSG00000240616",1,9,11,25,14,"RPS6P25"
"35592","ENSG00000240621",0,0,0,0,0,NA
"35593","ENSG00000240622",4,0,3,3,0,NA
"35594","ENSG00000240624",3,0,0,0,0,"RPL17P4"
"35595","ENSG00000240625",9,0,3,4,3,"RN7SL403P"
"35596","ENSG00000240626",5,0,0,2,0,"RN7SL150P"
"35597","ENSG00000240627",0,0,0,1,0,"RPS10P12"
"35598","ENSG00000240631",1,0,0,1,0,"RPL30P12"
"35599","ENSG00000240632",8,2,3,4,2,"SPATA31D5P"
"35600","ENSG00000240634",6,8,3,3,2,NA
"35601","ENSG00000240637",0,0,0,0,0,"RN7SL808P"
"35602","ENSG00000240639",1,1,0,2,0,"RN7SL666P"
"35603","ENSG00000240641",2,0,0,0,0,"RN7SL580P"
"35604","ENSG00000240647",2,0,3,1,0,"RN7SL305P"
"35605","ENSG00000240651",0,0,0,0,0,"SEPTIN7P4"
"35606","ENSG00000240652",9,1,13,45,16,NA
"35607","ENSG00000240654",1,1,2,1,0,"C1QTNF9"
"35608","ENSG00000240661",7,9,4,5,16,NA
"35609","ENSG00000240663",0,0,1,0,0,"RN7SL310P"
"35610","ENSG00000240665",1,0,0,0,1,"LSP1P2"
"35611","ENSG00000240666",0,2,0,0,0,NA
"35612","ENSG00000240667",0,0,0,0,0,NA
"35613","ENSG00000240668",6,9,0,1,0,"KRT8P36"
"35614","ENSG00000240669",4,10,3,14,5,"RPS14P6"
"35615","ENSG00000240671",1,0,0,0,0,"IGKV1-8"
"35616","ENSG00000240673",4,1,1,4,0,NA
"35617","ENSG00000240674",3,0,2,0,1,"RPL21P51"
"35618","ENSG00000240677",4,2,4,2,2,NA
"35619","ENSG00000240680",0,0,0,0,1,"H4P1"
"35620","ENSG00000240682",30,52,31,32,41,"ISY1"
"35621","ENSG00000240687",9,5,1,0,1,NA
"35622","ENSG00000240692",1,0,0,0,0,"RN7SL538P"
"35623","ENSG00000240694",70,26,109,53,38,"PNMA2"
"35624","ENSG00000240695",29,62,46,29,49,NA
"35625","ENSG00000240698",1,0,0,0,0,"RPS2P39"
"35626","ENSG00000240704",0,0,3,0,0,NA
"35627","ENSG00000240707",7,7,3,5,0,"LINC01168"
"35628","ENSG00000240708",3,4,2,0,1,NA
"35629","ENSG00000240710",4,2,4,1,1,NA
"35630","ENSG00000240713",0,0,0,0,0,"RN7SL860P"
"35631","ENSG00000240718",3,1,1,1,2,"RN7SL851P"
"35632","ENSG00000240720",11,3,6,6,7,"LRRD1"
"35633","ENSG00000240721",0,0,0,0,0,"RPS4XP15"
"35634","ENSG00000240723",0,0,1,0,0,"RN7SL382P"
"35635","ENSG00000240724",1,1,0,0,0,"RPS12P15"
"35636","ENSG00000240729",6,14,13,12,10,"RPL21P60"
"35637","ENSG00000240731",12,19,9,12,17,NA
"35638","ENSG00000240733",2,0,0,1,0,"RN7SL502P"
"35639","ENSG00000240738",2,0,2,0,0,"RPL6P22"
"35640","ENSG00000240739",4,0,0,1,1,"RPS20P28"
"35641","ENSG00000240747",1,5,1,0,0,"KRBOX1"
"35642","ENSG00000240750",3,7,9,4,6,"RN7SL559P"
"35643","ENSG00000240751",0,0,0,0,0,NA
"35644","ENSG00000240752",1,0,0,0,0,"RPS12P6"
"35645","ENSG00000240755",0,0,0,0,0,NA
"35646","ENSG00000240758",0,1,0,0,0,NA
"35647","ENSG00000240759",2,0,0,0,0,NA
"35648","ENSG00000240760",0,0,0,0,0,"RPL31P56"
"35649","ENSG00000240761",0,0,0,0,0,NA
"35650","ENSG00000240764",20,44,37,20,40,"PCDHGC5"
"35651","ENSG00000240766",2,1,2,0,1,NA
"35652","ENSG00000240767",1,4,1,0,0,"RN7SL288P"
"35653","ENSG00000240770",4,14,5,1,4,"C21orf91-OT1"
"35654","ENSG00000240771",20,57,23,51,58,"ARHGEF25"
"35655","ENSG00000240772",0,0,0,0,0,"RN7SL776P"
"35656","ENSG00000240774",2,2,2,0,0,NA
"35657","ENSG00000240775",2,4,9,3,0,"RPS26P23"
"35658","ENSG00000240776",0,0,15,28,17,"RPS10P4"
"35659","ENSG00000240777",0,0,0,0,0,NA
"35660","ENSG00000240785",3,1,0,1,0,"RPL36AP21"
"35661","ENSG00000240787",1,0,6,0,0,NA
"35662","ENSG00000240790",2,1,0,3,2,NA
"35663","ENSG00000240791",0,0,0,0,0,NA
"35664","ENSG00000240792",0,0,2,0,0,NA
"35665","ENSG00000240793",1,2,0,1,0,NA
"35666","ENSG00000240796",0,0,0,0,0,"MTND2P14"
"35667","ENSG00000240801",0,0,0,0,0,NA
"35668","ENSG00000240803",2,0,1,0,0,"RN7SL231P"
"35669","ENSG00000240804",0,4,1,0,0,NA
"35670","ENSG00000240808",0,2,11,4,9,"RPL34P24"
"35671","ENSG00000240809",4,10,5,14,8,"CAP1P1"
"35672","ENSG00000240813",8,1,1,0,0,NA
"35673","ENSG00000240821",0,0,0,0,0,"RPL9P25"
"35674","ENSG00000240823",3,14,6,4,2,"RN7SL23P"
"35675","ENSG00000240824",0,1,0,0,0,"MTND3P7"
"35676","ENSG00000240827",0,0,1,0,0,"RPL19P7"
"35677","ENSG00000240828",0,0,1,0,0,"RPL21P4"
"35678","ENSG00000240837",2,0,1,0,0,"RN7SL77P"
"35679","ENSG00000240842",0,2,0,0,0,NA
"35680","ENSG00000240846",0,0,1,0,0,"RPS15P9"
"35681","ENSG00000240847",2,2,0,1,0,"RN7SL497P"
"35682","ENSG00000240849",214,593,350,202,396,"PEDS1"
"35683","ENSG00000240853",2,5,6,1,4,"RN7SL328P"
"35684","ENSG00000240854",5,1,5,33,29,"PSMC2P1"
"35685","ENSG00000240857",17,73,43,33,43,"RDH14"
"35686","ENSG00000240859",19,31,9,10,4,"LOC100507642"
"35687","ENSG00000240861",1,1,1,0,0,"RPS10P23"
"35688","ENSG00000240863",2,1,0,0,0,"RN7SL645P"
"35689","ENSG00000240864",0,1,0,0,0,"IGKV1-16"
"35690","ENSG00000240868",2,0,0,0,0,NA
"35691","ENSG00000240869",9,20,1,4,7,NA
"35692","ENSG00000240870",0,0,2,18,3,"RPL19P14"
"35693","ENSG00000240871",0,1,0,0,0,"KRTAP4-7"
"35694","ENSG00000240873",1,1,0,0,0,"RPS29P22"
"35695","ENSG00000240874",0,2,0,0,0,"RPS13P7"
"35696","ENSG00000240875",27,61,22,10,17,"LINC00886"
"35697","ENSG00000240877",8,4,3,0,0,"RN7SL521P"
"35698","ENSG00000240881",4,0,1,1,1,"RPS2P38"
"35699","ENSG00000240882",3,1,0,0,2,"LOC442087"
"35700","ENSG00000240888",8,21,0,4,4,NA
"35701","ENSG00000240889",7,5,5,5,10,"NDUFB2-AS1"
"35702","ENSG00000240890",5,6,4,3,10,"LOC100130550"
"35703","ENSG00000240891",50,87,133,34,64,"PLCXD2"
"35704","ENSG00000240893",7,6,4,2,2,"LINC02042"
"35705","ENSG00000240895",2,4,2,4,1,NA
"35706","ENSG00000240898",0,3,0,0,3,"RPL21P125"
"35707","ENSG00000240902",1,0,0,0,0,"APOOP2"
"35708","ENSG00000240905",1,0,1,1,0,"RN7SL798P"
"35709","ENSG00000240912",0,0,1,0,0,"H2BP3"
"35710","ENSG00000240914",0,1,1,14,3,NA
"35711","ENSG00000240915",8,2,0,1,0,NA
"35712","ENSG00000240919",3,1,0,0,1,NA
"35713","ENSG00000240922",0,1,1,0,1,"LSAMP-AS1"
"35714","ENSG00000240925",0,1,2,5,0,"RPS20P31"
"35715","ENSG00000240927",0,0,0,1,0,"RN7SL209P"
"35716","ENSG00000240934",1,0,2,1,2,NA
"35717","ENSG00000240935",2,0,0,1,0,"PLGLA"
"35718","ENSG00000240936",0,0,0,1,0,"RN7SL554P"
"35719","ENSG00000240940",0,0,0,0,0,"RN7SL591P"
"35720","ENSG00000240950",1,0,0,1,0,"RPL8P3"
"35721","ENSG00000240951",0,1,0,0,0,"MTCO2P6"
"35722","ENSG00000240954",4,1,1,3,4,"RPL4P1"
"35723","ENSG00000240959",4,1,1,0,0,NA
"35724","ENSG00000240960",1,0,0,0,0,NA
"35725","ENSG00000240961",0,0,0,0,0,"RN7SL415P"
"35726","ENSG00000240963",1,3,0,1,0,NA
"35727","ENSG00000240964",3,7,8,4,5,"RN7SL751P"
"35728","ENSG00000240966",1,3,0,0,2,"RN7SL681P"
"35729","ENSG00000240970",6,2,0,1,1,NA
"35730","ENSG00000240972",56,160,130,136,330,"MIF"
"35731","ENSG00000240973",0,0,0,0,0,"LOC100506489"
"35732","ENSG00000240974",0,0,0,1,0,NA
"35733","ENSG00000240975",0,0,0,2,5,"RPL18P8"
"35734","ENSG00000240977",0,0,0,0,0,"RN7SL283P"
"35735","ENSG00000240980",0,0,1,0,0,NA
"35736","ENSG00000240983",0,0,0,2,0,"RPS21P6"
"35737","ENSG00000240990",2,1,8,4,7,"HOXA11-AS"
"35738","ENSG00000240991",3,1,2,0,3,"RPL23AP67"
"35739","ENSG00000240992",4,0,1,2,0,NA
"35740","ENSG00000240993",0,0,0,1,0,"RN7SL459P"
"35741","ENSG00000240995",2,0,0,0,0,NA
"35742","ENSG00000240996",2,4,4,2,2,NA
"35743","ENSG00000240997",1,1,2,0,0,"RN7SL183P"
"35744","ENSG00000241002",3,1,0,1,1,"RPL32P13"
"35745","ENSG00000241003",5,6,4,2,9,"RPS15AP26"
"35746","ENSG00000241007",3,3,5,11,6,"SEPTIN7P6"
"35747","ENSG00000241008",2,1,0,1,0,"RPL7AP55"
"35748","ENSG00000241011",0,2,0,0,0,"FAUP3"
"35749","ENSG00000241014",4,25,5,4,9,"GPR199P"
"35750","ENSG00000241015",45,105,53,36,110,"TPM3P9"
"35751","ENSG00000241018",0,0,1,2,0,"RCC2P5"
"35752","ENSG00000241020",0,0,0,0,0,"RPL32P24"
"35753","ENSG00000241022",1,0,1,1,0,NA
"35754","ENSG00000241026",3,1,2,0,1,NA
"35755","ENSG00000241030",5,12,5,5,7,NA
"35756","ENSG00000241032",2,0,1,0,0,"RN7SL709P"
"35757","ENSG00000241035",0,0,0,0,0,NA
"35758","ENSG00000241037",1,0,0,0,1,"RN7SL335P"
"35759","ENSG00000241042",0,0,0,0,0,NA
"35760","ENSG00000241045",1,0,2,1,1,"RPL7P43"
"35761","ENSG00000241048",1,0,1,1,0,NA
"35762","ENSG00000241052",1,0,0,2,0,"RPL23AP70"
"35763","ENSG00000241054",0,0,0,0,0,NA
"35764","ENSG00000241057",0,6,1,0,2,NA
"35765","ENSG00000241058",67,218,145,102,205,"NSUN6"
"35766","ENSG00000241059",3,0,0,0,0,NA
"35767","ENSG00000241061",3,1,3,11,4,"RPL5P1"
"35768","ENSG00000241064",3,0,0,2,0,"RN7SL110P"
"35769","ENSG00000241067",6,3,0,1,1,NA
"35770","ENSG00000241069",0,0,0,0,0,NA
"35771","ENSG00000241073",0,0,0,0,0,NA
"35772","ENSG00000241074",0,1,0,2,0,"RN7SL813P"
"35773","ENSG00000241081",3,1,1,1,0,"RPL22P2"
"35774","ENSG00000241082",0,0,0,1,0,"RN7SL259P"
"35775","ENSG00000241088",0,0,1,0,0,"RPL17P44"
"35776","ENSG00000241095",3,0,0,1,1,NA
"35777","ENSG00000241097",1,0,0,1,0,"RPL36AP38"
"35778","ENSG00000241098",6,0,1,2,0,"LINC01994"
"35779","ENSG00000241101",1,2,0,3,0,NA
"35780","ENSG00000241102",1,1,0,2,0,NA
"35781","ENSG00000241103",1,1,0,0,2,NA
"35782","ENSG00000241104",4,3,2,0,1,"LOC284344"
"35783","ENSG00000241105",0,0,0,0,0,"RPL13P11"
"35784","ENSG00000241106",4,13,15,3,5,"HLA-DOB"
"35785","ENSG00000241111",6,12,6,2,4,"PRICKLE2-AS1"
"35786","ENSG00000241112",6,18,11,7,18,NA
"35787","ENSG00000241114",1,0,0,1,0,NA
"35788","ENSG00000241119",4,7,2,0,0,"UGT1A9"
"35789","ENSG00000241120",3,23,16,3,10,"HMGN1P8"
"35790","ENSG00000241123",4,1,0,0,0,"KRTAP10-5"
"35791","ENSG00000241127",55,107,107,85,129,"YAE1"
"35792","ENSG00000241128",4,0,0,0,0,"OR14A2"
"35793","ENSG00000241129",6,2,4,0,1,"RPL22P19"
"35794","ENSG00000241130",2,1,0,0,0,"RPL32P30"
"35795","ENSG00000241131",9,4,10,1,0,"LINC02032"
"35796","ENSG00000241134",0,0,0,0,0,NA
"35797","ENSG00000241135",12,3,8,5,8,NA
"35798","ENSG00000241136",1,0,1,0,0,NA
"35799","ENSG00000241143",0,0,0,0,0,NA
"35800","ENSG00000241144",0,0,0,0,0,"RN7SL728P"
"35801","ENSG00000241146",15,0,1,2,1,NA
"35802","ENSG00000241149",1,2,3,0,0,NA
"35803","ENSG00000241151",1,0,0,0,0,NA
"35804","ENSG00000241152",0,0,1,0,0,"RN7SL720P"
"35805","ENSG00000241155",2,0,8,1,6,"ARHGAP31-AS1"
"35806","ENSG00000241156",2,0,0,1,1,"RN7SL582P"
"35807","ENSG00000241157",3,16,15,60,24,"RPL32P32"
"35808","ENSG00000241158",15,4,103,8,119,"ADAMTS9-AS1"
"35809","ENSG00000241159",1,0,1,0,0,"RN7SL160P"
"35810","ENSG00000241162",0,0,2,0,0,NA
"35811","ENSG00000241163",28,55,34,21,44,"LINC00877"
"35812","ENSG00000241168",5,5,3,0,0,NA
"35813","ENSG00000241169",2,1,1,0,0,NA
"35814","ENSG00000241170",25,17,23,9,2,NA
"35815","ENSG00000241172",1,1,1,0,1,"RN7SL70P"
"35816","ENSG00000241174",2,0,0,0,0,"RN7SL570P"
"35817","ENSG00000241175",5,7,15,0,1,"RN7SL494P"
"35818","ENSG00000241179",4,1,1,0,0,"RPL34P13"
"35819","ENSG00000241180",0,0,2,0,0,NA
"35820","ENSG00000241183",1,0,0,0,0,"RPS10P24"
"35821","ENSG00000241185",0,2,3,1,0,NA
"35822","ENSG00000241186",5,6,7,2,9,"TDGF1"
"35823","ENSG00000241187",7,11,3,3,10,"RPL21P57"
"35824","ENSG00000241188",2,3,0,0,1,"RN7SL165P"
"35825","ENSG00000241198",4,0,1,1,0,"RN7SL191P"
"35826","ENSG00000241200",0,0,0,0,0,NA
"35827","ENSG00000241202",0,1,0,2,0,NA
"35828","ENSG00000241203",0,1,0,6,0,"HMGN2P26"
"35829","ENSG00000241204",1,2,2,0,0,"RPS18P11"
"35830","ENSG00000241207",2,0,0,0,0,"LOC100420551"
"35831","ENSG00000241211",2,0,1,0,0,NA
"35832","ENSG00000241213",7,18,28,9,24,"LINC02024"
"35833","ENSG00000241216",0,0,0,0,0,"SNAPC5P1"
"35834","ENSG00000241217",5,3,6,3,12,"RN7SL809P"
"35835","ENSG00000241218",4,3,1,3,1,"CSP2"
"35836","ENSG00000241219",9,1,3,0,0,NA
"35837","ENSG00000241220",3,10,3,4,0,NA
"35838","ENSG00000241221",0,0,0,0,0,"MTND4LP17"
"35839","ENSG00000241223",1,0,0,0,2,"RN7SL39P"
"35840","ENSG00000241224",10,2,18,1,60,"C3orf85"
"35841","ENSG00000241225",0,1,0,0,0,"NMTRS-TGA3-1"
"35842","ENSG00000241226",3,3,0,1,0,"RN7SL836P"
"35843","ENSG00000241227",1,1,0,0,0,"RN7SL553P"
"35844","ENSG00000241228",0,0,1,0,0,NA
"35845","ENSG00000241229",1,2,2,0,1,"RN7SL443P"
"35846","ENSG00000241230",9,17,8,1,4,"RN7SL801P"
"35847","ENSG00000241231",6,6,3,2,0,NA
"35848","ENSG00000241233",2,2,3,0,3,"KRTAP5-8"
"35849","ENSG00000241241",6,0,1,3,0,NA
"35850","ENSG00000241243",0,0,3,0,0,"RN7SL629P"
"35851","ENSG00000241244",0,0,0,0,0,"IGKV1D-16"
"35852","ENSG00000241246",0,0,1,0,0,"RN7SL302P"
"35853","ENSG00000241248",1,0,0,0,0,"RN7SL727P"
"35854","ENSG00000241250",0,2,0,10,6,"RPL17P20"
"35855","ENSG00000241251",0,1,0,0,0,"RPL21P101"
"35856","ENSG00000241255",0,0,0,4,3,NA
"35857","ENSG00000241257",1,0,1,0,0,NA
"35858","ENSG00000241258",104,230,180,116,222,"CRCP"
"35859","ENSG00000241261",10,9,44,6,11,"RPL17P19"
"35860","ENSG00000241269",0,0,2,0,1,NA
"35861","ENSG00000241278",2,2,2,0,2,"ENPP7P4"
"35862","ENSG00000241280",0,0,1,1,0,NA
"35863","ENSG00000241281",1,2,0,0,0,"RPL31P26"
"35864","ENSG00000241282",0,0,3,1,0,NA
"35865","ENSG00000241286",6,1,3,0,2,NA
"35866","ENSG00000241288",61,114,140,94,297,"LINC02614"
"35867","ENSG00000241291",4,0,5,1,0,"RN7SL791P"
"35868","ENSG00000241293",1,1,0,0,1,"PPATP1"
"35869","ENSG00000241294",1,0,0,0,0,"IGKV2-24"
"35870","ENSG00000241295",0,0,0,0,0,NA
"35871","ENSG00000241305",1,1,0,1,0,NA
"35872","ENSG00000241307",3,0,0,0,0,"RPL7AP24"
"35873","ENSG00000241313",9,8,2,4,11,"WWTR1-AS1"
"35874","ENSG00000241316",44,74,75,24,114,"SUCLG2-AS1"
"35875","ENSG00000241317",0,0,1,0,0,NA
"35876","ENSG00000241318",2,1,4,7,6,NA
"35877","ENSG00000241319",7,17,11,2,6,"SETP6"
"35878","ENSG00000241322",10,17,19,20,12,"CDRT1"
"35879","ENSG00000241324",0,0,0,0,0,NA
"35880","ENSG00000241326",0,0,0,0,0,NA
"35881","ENSG00000241328",3,0,0,0,0,"LINC02070"
"35882","ENSG00000241333",1,0,1,0,0,"RN7SL385P"
"35883","ENSG00000241334",1,0,0,1,0,NA
"35884","ENSG00000241336",1,1,1,0,0,"LINC01487"
"35885","ENSG00000241343",33,46,41,33,49,"RPL36A"
"35886","ENSG00000241344",0,0,2,0,0,"RPL21P47"
"35887","ENSG00000241345",3,5,1,0,0,"LOC105375483"
"35888","ENSG00000241346",0,8,2,4,3,"SNRPCP11"
"35889","ENSG00000241347",1,1,0,1,0,"RN7SL466P"
"35890","ENSG00000241350",0,0,0,0,0,NA
"35891","ENSG00000241351",2,0,2,0,0,"IGKV3-11"
"35892","ENSG00000241352",3,2,8,5,8,"RPS6P1"
"35893","ENSG00000241353",0,0,0,0,0,NA
"35894","ENSG00000241354",3,0,1,1,0,"RPS15AP4"
"35895","ENSG00000241356",0,0,0,3,0,"OR5G3"
"35896","ENSG00000241357",1,0,2,7,3,NA
"35897","ENSG00000241358",0,3,0,2,0,NA
"35898","ENSG00000241359",1,0,6,2,9,"SYNPR-AS1"
"35899","ENSG00000241360",3,1,0,1,1,"PDXP"
"35900","ENSG00000241361",5,0,0,0,0,"SLC25A24P1"
"35901","ENSG00000241362",0,1,2,2,2,NA
"35902","ENSG00000241367",0,1,0,2,2,NA
"35903","ENSG00000241369",27,5,5,9,0,"LINC01192"
"35904","ENSG00000241370",2,3,19,8,10,"RPP21"
"35905","ENSG00000241383",4,2,2,0,0,NA
"35906","ENSG00000241385",0,2,0,0,0,NA
"35907","ENSG00000241388",58,83,224,277,1010,"HNF1A-AS1"
"35908","ENSG00000241391",4,0,0,0,0,"RN7SL234P"
"35909","ENSG00000241392",0,0,0,0,0,"RN7SL205P"
"35910","ENSG00000241395",4,2,3,0,1,"RN7SL344P"
"35911","ENSG00000241397",0,0,0,0,0,NA
"35912","ENSG00000241399",85,440,198,158,237,"CD302"
"35913","ENSG00000241400",0,0,1,4,2,"RPL31P21"
"35914","ENSG00000241404",26,16,11,5,18,"EGFL8"
"35915","ENSG00000241406",0,0,3,0,0,"RN7SL515P"
"35916","ENSG00000241409",0,1,1,1,1,NA
"35917","ENSG00000241411",2,0,0,0,0,NA
"35918","ENSG00000241413",1,3,2,2,3,"RN7SL441P"
"35919","ENSG00000241416",0,3,0,0,2,NA
"35920","ENSG00000241418",0,0,0,0,0,NA
"35921","ENSG00000241420",2,5,2,0,2,"RN7SL505P"
"35922","ENSG00000241423",0,1,2,2,0,"RPL21P103"
"35923","ENSG00000241429",3,0,14,40,15,"EEF1A1P25"
"35924","ENSG00000241431",0,0,1,0,0,"RPL37P6"
"35925","ENSG00000241434",0,0,0,0,0,NA
"35926","ENSG00000241438",0,0,0,0,2,NA
"35927","ENSG00000241439",0,4,1,1,0,NA
"35928","ENSG00000241449",6,4,5,1,10,NA
"35929","ENSG00000241451",3,0,0,0,1,"RPS27P22"
"35930","ENSG00000241456",2,0,1,1,0,NA
"35931","ENSG00000241457",0,0,0,0,1,NA
"35932","ENSG00000241458",4,5,1,1,0,"RPL7P19"
"35933","ENSG00000241461",0,1,0,2,0,"RN7SL182P"
"35934","ENSG00000241462",1,0,4,2,1,NA
"35935","ENSG00000241464",0,0,1,0,0,NA
"35936","ENSG00000241468",56,271,96,66,159,"ATP5MF"
"35937","ENSG00000241469",17,12,4,3,2,"LINC00635"
"35938","ENSG00000241472",23,13,37,19,40,"PTPRG-AS1"
"35939","ENSG00000241473",6,1,2,3,0,NA
"35940","ENSG00000241475",6,2,0,2,0,NA
"35941","ENSG00000241476",1,1,1,1,0,"SSX2"
"35942","ENSG00000241478",5,3,0,3,1,NA
"35943","ENSG00000241479",1,1,2,0,0,"MECOM-AS1"
"35944","ENSG00000241484",22,72,67,20,88,"ARHGAP8"
"35945","ENSG00000241487",5,0,0,0,0,"RN7SL586P"
"35946","ENSG00000241489",4,13,14,6,22,NA
"35947","ENSG00000241490",6,6,12,0,0,"LOC107986115"
"35948","ENSG00000241493",1,0,1,0,0,NA
"35949","ENSG00000241494",1,4,0,0,1,"RPL26P4"
"35950","ENSG00000241499",2,2,2,2,0,NA
"35951","ENSG00000241505",0,0,3,0,0,NA
"35952","ENSG00000241506",5,16,7,34,20,"PSMC1P1"
"35953","ENSG00000241511",0,0,30,77,31,"RPS15AP24"
"35954","ENSG00000241520",4,1,1,2,5,NA
"35955","ENSG00000241524",1,0,0,0,0,"RN7SL632P"
"35956","ENSG00000241525",9,8,10,0,1,"LOC105371430"
"35957","ENSG00000241526",0,0,0,0,0,NA
"35958","ENSG00000241527",4,2,5,2,3,"CA15P1"
"35959","ENSG00000241529",6,2,0,2,3,NA
"35960","ENSG00000241532",0,3,11,3,15,NA
"35961","ENSG00000241535",1,3,4,6,1,NA
"35962","ENSG00000241537",1,0,1,0,2,NA
"35963","ENSG00000241539",0,0,1,5,0,NA
"35964","ENSG00000241542",1,0,1,0,0,"RN7SL369P"
"35965","ENSG00000241544",6,3,4,3,6,"LINC02029"
"35966","ENSG00000241546",1,0,0,0,0,NA
"35967","ENSG00000241547",7,12,9,6,9,NA
"35968","ENSG00000241549",12,44,43,20,41,"GUSBP2"
"35969","ENSG00000241550",0,0,1,0,0,"RN7SL41P"
"35970","ENSG00000241552",0,1,0,2,0,"RN7SL58P"
"35971","ENSG00000241553",133,500,225,120,289,"ARPC4"
"35972","ENSG00000241556",0,0,10,46,13,NA
"35973","ENSG00000241560",13,4,1,0,3,"ZBTB20-AS1"
"35974","ENSG00000241562",0,0,1,1,0,"RPL7P5"
"35975","ENSG00000241563",1,0,0,0,1,"CORT"
"35976","ENSG00000241566",2,0,0,0,0,"IGKV2D-24"
"35977","ENSG00000241568",0,1,2,0,0,"RN7SL338P"
"35978","ENSG00000241570",19,3,5,0,0,"PAQR9-AS1"
"35979","ENSG00000241571",3,0,0,0,0,"ATP5F1AP7"
"35980","ENSG00000241572",0,0,0,0,0,NA
"35981","ENSG00000241573",0,1,0,0,0,NA
"35982","ENSG00000241577",0,0,0,0,0,NA
"35983","ENSG00000241582",3,1,3,0,1,"RPL23AP8"
"35984","ENSG00000241587",1,0,3,2,1,"RN7SL482P"
"35985","ENSG00000241588",1,0,0,0,0,"RN7SL484P"
"35986","ENSG00000241590",1,0,1,5,5,"RPL17P37"
"35987","ENSG00000241592",0,0,0,2,0,NA
